Class,Return,Leverage
Equity,6.4,normal
Equity,6.4,normal
Equity,6.4,normal
Equity,6.4,normal
Equity,6.4,normal
Fixed Income,6.4,normal
Fixed Income,6.4,normal
Fixed Income,6.4,normal
Fixed Income,6.4,normal
Equity,6.3,normal
Equity,6.3,normal
Equity,6.3,normal
Equity,6.3,normal
Equity,6.3,normal
Equity,6.3,normal
Equity,6.3,normal
Equity,6.3,normal
Equity,6.3,normal
Equity,6.3,normal
Equity,6.3,normal
Equity,6.3,normal
Equity,6.3,normal
Fixed Income,6.3,normal
Fixed Income,6.3,normal
Fixed Income,6.3,normal
Commodities,6.2,normal
Equity,6.2,normal
Equity,6.2,normal
Equity,6.2,normal
Equity,6.2,normal
Equity,6.2,normal
Equity,6.2,normal
Fixed Income,6.2,normal
Fixed Income,6.2,normal
Fixed Income,6.2,normal
Commodities,6.1,normal
Equity,6.1,normal
Equity,6.1,normal
Equity,6.1,normal
Equity,6.1,normal
Equity,6.1,normal
Equity,6.1,normal
Equity,6.1,normal
Equity,6.1,normal
Fixed Income,6.1,normal
Commodities,6,normal
Equity,6,normal
Equity,6,normal
Equity,6,normal
Equity,6,normal
Equity,6,normal
Equity,6,normal
Fixed Income,6,normal
Equity,5.9,normal
Equity,5.9,normal
Equity,5.9,normal
Equity,5.9,normal
Equity,5.9,normal
Equity,5.9,normal
Equity,5.9,normal
Equity,5.9,normal
Equity,5.9,normal
Fixed Income,5.9,normal
Commodities,5.8,normal
Equity,5.8,normal
Equity,5.8,normal
Equity,5.8,normal
Equity,5.8,normal
Equity,5.8,normal
Equity,5.8,normal
Equity,5.8,normal
Equity,5.8,normal
Equity,5.8,normal
Equity,5.8,normal
Equity,5.8,normal
Equity,5.8,normal
Equity,5.8,normal
Equity,5.8,normal
Equity,5.8,normal
Fixed Income,5.8,normal
Fixed Income,5.8,normal
Fixed Income,5.8,normal
Fixed Income,5.8,normal
Commodities,5.7,normal
Commodities,5.7,normal
Equity,5.7,normal
Equity,5.7,normal
Equity,5.7,normal
Equity,5.7,normal
Equity,5.7,normal
Equity,5.7,normal
Equity,5.7,normal
Equity,5.7,normal
Equity,5.7,normal
Equity,5.7,normal
Fixed Income,5.7,normal
Fixed Income,5.7,normal
Alternatives,5.6,normal
Alternatives,5.6,normal
Alternatives,5.6,normal
Commodities,5.6,normal
Equity,5.6,normal
Equity,5.6,normal
Equity,5.6,normal
Equity,5.6,normal
Equity,5.6,normal
Equity,5.6,normal
Equity,5.6,normal
Equity,5.6,normal
Equity,5.6,normal
Equity,5.6,normal
Equity,5.6,normal
Equity,5.6,normal
Fixed Income,5.6,normal
Equity,5.5,normal
Equity,5.5,normal
Equity,5.5,normal
Equity,5.5,normal
Equity,5.5,normal
Fixed Income,5.5,normal
Fixed Income,5.5,normal
Fixed Income,5.5,normal
Equity,5.4,normal
Equity,5.4,normal
Equity,5.4,normal
Equity,5.4,normal
Equity,5.4,normal
Equity,5.4,normal
Equity,5.4,normal
Equity,5.4,normal
Fixed Income,5.4,normal
Fixed Income,5.4,normal
Equity,5.3,normal
Equity,5.3,normal
Equity,5.3,normal
Equity,5.3,normal
Equity,5.3,normal
Equity,5.3,normal
Equity,5.3,normal
Equity,5.3,normal
Equity,5.3,normal
Equity,5.3,normal
Equity,5.3,normal
Equity,5.3,normal
Equity,5.2,normal
Equity,5.2,normal
Fixed Income,5.2,normal
Fixed Income,5.2,normal
Equity,5.1,normal
Equity,5.1,normal
Equity,5.1,normal
Equity,5.1,normal
Equity,5.1,normal
Equity,5.1,normal
Equity,5.1,normal
Equity,5.1,normal
Equity,5.1,normal
Equity,5.1,normal
Fixed Income,5.1,normal
Alternatives,5,normal
Equity,5,normal
Equity,5,normal
Equity,5,normal
Equity,5,normal
Equity,5,normal
Equity,5,normal
Equity,5,normal
Equity,5,normal
Fixed Income,5,normal
Fixed Income,5,normal
Fixed Income,5,normal
Fixed Income,5,normal
Fixed Income,5,normal
Fixed Income,5,normal
Equity,4.9,normal
Equity,4.9,normal
Equity,4.9,normal
Equity,4.9,normal
Equity,4.9,normal
Equity,4.9,normal
Equity,4.9,normal
Equity,4.9,normal
Equity,4.9,normal
Equity,4.9,normal
Fixed Income,4.9,normal
Fixed Income,4.9,normal
Commodities,4.8,normal
Equity,4.8,normal
Equity,4.8,normal
Equity,4.8,normal
Equity,4.8,normal
Fixed Income,4.8,normal
Fixed Income,4.8,normal
Fixed Income,4.8,normal
Fixed Income,4.8,normal
Fixed Income,4.8,normal
Fixed Income,4.8,normal
Equity,4.7,normal
Equity,4.7,normal
Equity,4.7,normal
Equity,4.7,normal
Equity,4.7,normal
Equity,4.7,normal
Equity,4.7,normal
Equity,4.7,normal
Equity,4.7,normal
Fixed Income,4.7,normal
Equity,4.6,normal
Equity,4.6,normal
Equity,4.6,normal
Equity,4.6,normal
Equity,4.6,normal
Equity,4.6,normal
Equity,4.6,normal
Fixed Income,4.6,normal
Fixed Income,4.6,normal
Alternatives,4.5,normal
Commodities,4.5,normal
Equity,4.5,normal
Equity,4.5,normal
Equity,4.5,normal
Equity,4.5,normal
Equity,4.5,normal
Equity,4.5,normal
Equity,4.5,normal
Equity,4.5,normal
Equity,4.5,normal
Equity,4.5,normal
Fixed Income,4.5,normal
Fixed Income,4.5,normal
Fixed Income,4.5,normal
Equity,4.4,normal
Equity,4.4,normal
Equity,4.4,normal
Equity,4.4,normal
Equity,4.4,normal
Equity,4.4,normal
Equity,4.4,normal
Equity,4.4,normal
Equity,4.4,normal
Equity,4.4,normal
Equity,4.4,normal
Equity,4.4,normal
Equity,4.4,normal
Equity,4.4,normal
Equity,4.4,normal
Equity,4.4,normal
Fixed Income,4.4,normal
Fixed Income,4.4,normal
Fixed Income,4.4,normal
Fixed Income,4.4,normal
Fixed Income,4.4,normal
Fixed Income,4.4,normal
Equity,4.3,normal
Equity,4.3,normal
Equity,4.3,normal
Equity,4.3,normal
Equity,4.3,normal
Equity,4.3,normal
Equity,4.3,normal
Equity,4.3,normal
Fixed Income,4.3,normal
Alternatives,4.2,normal
Equity,4.2,normal
Equity,4.2,normal
Equity,4.2,normal
Equity,4.2,normal
Equity,4.2,normal
Equity,4.2,normal
Equity,4.2,normal
Equity,4.2,normal
Fixed Income,4.2,normal
Fixed Income,4.2,normal
Fixed Income,4.2,normal
Equity,4.1,normal
Equity,4.1,normal
Equity,4.1,normal
Equity,4.1,normal
Equity,4.1,normal
Equity,4.1,normal
Fixed Income,4.1,normal
Fixed Income,4.1,normal
Fixed Income,4.1,normal
Fixed Income,4.1,normal
Commodities,4,normal
Equity,4,normal
Equity,4,normal
Equity,4,normal
Equity,4,normal
Fixed Income,4,normal
Equity,3.9,normal
Equity,3.9,normal
Equity,3.9,normal
Equity,3.9,normal
Equity,3.9,normal
Equity,3.9,normal
Equity,3.9,normal
Equity,3.9,normal
Equity,3.9,normal
Fixed Income,3.9,normal
Fixed Income,3.9,normal
Fixed Income,3.9,normal
Fixed Income,3.9,normal
Fixed Income,3.9,normal
Fixed Income,3.9,normal
Alternatives,3.8,normal
Equity,3.8,normal
Equity,3.8,normal
Equity,3.8,normal
Equity,3.8,normal
Equity,3.8,normal
Equity,3.8,normal
Equity,3.8,normal
Fixed Income,3.8,normal
Fixed Income,3.8,normal
Fixed Income,3.8,normal
Equity,3.7,normal
Equity,3.7,normal
Equity,3.7,normal
Equity,3.7,normal
Equity,3.7,normal
Fixed Income,3.7,normal
Fixed Income,3.7,normal
Equity,3.6,normal
Equity,3.6,normal
Equity,3.6,normal
Equity,3.6,normal
Equity,3.6,normal
Equity,3.6,normal
Fixed Income,3.6,normal
Fixed Income,3.6,normal
Fixed Income,3.6,normal
Fixed Income,3.6,normal
Fixed Income,3.6,normal
Equity,3.5,normal
Equity,3.5,normal
Equity,3.5,normal
Equity,3.5,normal
Equity,3.5,normal
Equity,3.5,normal
Equity,3.5,normal
Fixed Income,3.5,normal
Fixed Income,3.5,normal
Fixed Income,3.5,normal
Fixed Income,3.5,normal
Fixed Income,3.5,normal
Fixed Income,3.5,normal
Equity,3.4,normal
Equity,3.4,normal
Equity,3.4,normal
Equity,3.4,normal
Equity,3.4,normal
Equity,3.4,normal
Equity,3.4,normal
Equity,3.4,normal
Equity,3.4,normal
Fixed Income,3.4,normal
Fixed Income,3.4,normal
Commodities,3.3,normal
Equity,3.3,normal
Equity,3.3,normal
Equity,3.3,normal
Fixed Income,3.3,normal
Fixed Income,3.3,normal
Commodities,3.2,normal
Equity,3.2,normal
Equity,3.2,normal
Equity,3.2,normal
Equity,3.2,normal
Equity,3.2,normal
Equity,3.2,normal
Equity,3.2,normal
Equity,3.2,normal
Equity,3.2,normal
Equity,3.2,normal
Fixed Income,3.2,normal
Fixed Income,3.2,normal
Fixed Income,3.2,normal
Fixed Income,3.2,normal
Fixed Income,3.2,normal
Fixed Income,3.2,normal
Equity,3.1,normal
Equity,3.1,normal
Equity,3.1,normal
Equity,3.1,normal
Fixed Income,3.1,normal
Fixed Income,3.1,normal
Fixed Income,3.1,normal
Commodities,3,normal
Equity,3,normal
Equity,3,normal
Equity,3,normal
Equity,3,normal
Equity,3,normal
Equity,3,normal
Equity,3,normal
Fixed Income,3,normal
Fixed Income,3,normal
Fixed Income,3,normal
Fixed Income,3,normal
Fixed Income,3,normal
Fixed Income,3,normal
Commodities,2.9,normal
Commodities,2.9,normal
Equity,2.9,normal
Equity,2.9,normal
Fixed Income,2.9,normal
Fixed Income,2.9,normal
Fixed Income,2.9,normal
Fixed Income,2.9,normal
Equity,2.8,normal
Equity,2.8,normal
Equity,2.8,normal
Fixed Income,2.8,normal
Fixed Income,2.8,normal
Fixed Income,2.8,normal
Fixed Income,2.8,normal
Commodities,2.7,normal
Equity,2.7,normal
Equity,2.7,normal
Equity,2.7,normal
Equity,2.7,normal
Equity,2.7,normal
Equity,2.7,normal
Fixed Income,2.7,normal
Fixed Income,2.7,normal
Fixed Income,2.7,normal
Commodities,2.6,normal
Equity,2.6,normal
Equity,2.6,normal
Equity,2.6,normal
Equity,2.6,normal
Equity,2.6,normal
Equity,2.6,normal
Fixed Income,2.6,normal
Fixed Income,2.6,normal
Fixed Income,2.6,normal
Fixed Income,2.6,normal
Equity,2.5,normal
Equity,2.5,normal
Equity,2.5,normal
Equity,2.5,normal
Equity,2.5,normal
Equity,2.5,normal
Equity,2.5,normal
Fixed Income,2.5,normal
Fixed Income,2.5,normal
Fixed Income,2.5,normal
Fixed Income,2.5,normal
Fixed Income,2.5,normal
Fixed Income,2.5,normal
Equity,2.4,normal
Equity,2.4,normal
Equity,2.4,normal
Fixed Income,2.4,normal
Fixed Income,2.4,normal
Fixed Income,2.4,normal
Fixed Income,2.4,normal
Fixed Income,2.4,normal
Fixed Income,2.4,normal
Fixed Income,2.4,normal
Fixed Income,2.4,normal
Equity,2.3,normal
Equity,2.3,normal
Equity,2.3,normal
Equity,2.3,normal
Equity,2.3,normal
Equity,2.3,normal
Fixed Income,2.3,normal
Fixed Income,2.3,normal
Alternatives,2.2,normal
Commodities,2.2,normal
Equity,2.2,normal
Equity,2.2,normal
Equity,2.2,normal
Equity,2.2,normal
Equity,2.2,normal
Fixed Income,2.2,normal
Fixed Income,2.2,normal
Fixed Income,2.2,normal
Fixed Income,2.2,normal
Fixed Income,2.2,normal
Fixed Income,2.2,normal
Fixed Income,2.2,normal
Fixed Income,2.2,normal
Fixed Income,2.2,normal
Fixed Income,2.2,normal
Fixed Income,2.2,normal
Fixed Income,2.2,normal
Alternatives,2.1,normal
Commodities,2.1,normal
Commodities,2.1,normal
Equity,2.1,normal
Equity,2.1,normal
Equity,2.1,normal
Equity,2.1,normal
Equity,2.1,normal
Equity,2.1,normal
Equity,2.1,normal
Equity,2.1,normal
Equity,2.1,normal
Fixed Income,2.1,normal
Fixed Income,2.1,normal
Fixed Income,2.1,normal
Fixed Income,2.1,normal
Fixed Income,2.1,normal
Equity,2,normal
Equity,2,normal
Equity,2,normal
Equity,2,normal
Equity,2,normal
Fixed Income,2,normal
Fixed Income,2,normal
Fixed Income,2,normal
Fixed Income,2,normal
Fixed Income,2,normal
Fixed Income,2,normal
Fixed Income,2,normal
Fixed Income,2,normal
Equity,1.9,normal
Equity,1.9,normal
Fixed Income,1.9,normal
Fixed Income,1.9,normal
Fixed Income,1.9,normal
Fixed Income,1.9,normal
Fixed Income,1.9,normal
Fixed Income,1.9,normal
Fixed Income,1.9,normal
Fixed Income,1.9,normal
Commodities,1.8,normal
Commodities,1.8,normal
Equity,1.8,normal
Equity,1.8,normal
Equity,1.8,normal
Equity,1.8,normal
Fixed Income,1.8,normal
Fixed Income,1.8,normal
Fixed Income,1.8,normal
Fixed Income,1.8,normal
Fixed Income,1.8,normal
Fixed Income,1.8,normal
Fixed Income,1.8,normal
Alternatives,1.7,normal
Equity,1.7,normal
Equity,1.7,normal
Equity,1.7,normal
Equity,1.7,normal
Equity,1.7,normal
Fixed Income,1.7,normal
Fixed Income,1.7,normal
Fixed Income,1.7,normal
Fixed Income,1.7,normal
Fixed Income,1.7,normal
Fixed Income,1.7,normal
Fixed Income,1.7,normal
Fixed Income,1.7,normal
Fixed Income,1.7,normal
Fixed Income,1.7,normal
Fixed Income,1.7,normal
Fixed Income,1.7,normal
Alternatives,1.6,normal
Equity,1.6,normal
Equity,1.6,normal
Equity,1.6,normal
Fixed Income,1.6,normal
Fixed Income,1.6,normal
Fixed Income,1.6,normal
Fixed Income,1.6,normal
Fixed Income,1.6,normal
Fixed Income,1.6,normal
Fixed Income,1.6,normal
Equity,1.5,normal
Equity,1.5,normal
Fixed Income,1.5,normal
Fixed Income,1.5,normal
Fixed Income,1.5,normal
Fixed Income,1.5,normal
Fixed Income,1.5,normal
Fixed Income,1.5,normal
Fixed Income,1.5,normal
Fixed Income,1.5,normal
Fixed Income,1.5,normal
Commodities,1.4,normal
Equity,1.4,normal
Fixed Income,1.4,normal
Fixed Income,1.4,normal
Fixed Income,1.4,normal
Fixed Income,1.4,normal
Fixed Income,1.4,normal
Fixed Income,1.4,normal
Fixed Income,1.4,normal
Fixed Income,1.4,normal
Fixed Income,1.4,normal
Fixed Income,1.4,normal
Fixed Income,1.4,normal
Commodities,1.3,normal
Equity,1.3,normal
Equity,1.3,normal
Equity,1.3,normal
Equity,1.3,normal
Equity,1.3,normal
Equity,1.3,normal
Equity,1.3,normal
Fixed Income,1.3,normal
Fixed Income,1.3,normal
Fixed Income,1.3,normal
Fixed Income,1.3,normal
Fixed Income,1.3,normal
Fixed Income,1.3,normal
Fixed Income,1.3,normal
Fixed Income,1.3,normal
Fixed Income,1.3,normal
Fixed Income,1.3,normal
Fixed Income,1.3,normal
Fixed Income,1.3,normal
Fixed Income,1.3,normal
Fixed Income,1.3,normal
Fixed Income,1.3,normal
Commodities,1.2,normal
Equity,1.2,normal
Equity,1.2,normal
Equity,1.2,normal
Equity,1.2,normal
Fixed Income,1.2,normal
Fixed Income,1.2,normal
Fixed Income,1.2,normal
Fixed Income,1.2,normal
Fixed Income,1.2,normal
Fixed Income,1.2,normal
Fixed Income,1.2,normal
Fixed Income,1.2,normal
Fixed Income,1.2,normal
Fixed Income,1.2,normal
Fixed Income,1.2,normal
Fixed Income,1.2,normal
Fixed Income,1.2,normal
Commodities,1.1,normal
Commodities,1.1,normal
Equity,1.1,normal
Equity,1.1,normal
Equity,1.1,normal
Equity,1.1,normal
Equity,1.1,normal
Equity,1.1,normal
Equity,1.1,normal
Fixed Income,1.1,normal
Fixed Income,1.1,normal
Fixed Income,1.1,normal
Fixed Income,1.1,normal
Fixed Income,1.1,normal
Fixed Income,1.1,normal
Fixed Income,1.1,normal
Fixed Income,1.1,normal
Commodities,1,normal
Equity,1,normal
Equity,1,normal
Fixed Income,1,normal
Fixed Income,1,normal
Fixed Income,1,normal
Fixed Income,1,normal
Fixed Income,1,normal
Fixed Income,1,normal
Fixed Income,1,normal
Fixed Income,1,normal
Fixed Income,1,normal
Fixed Income,1,normal
Fixed Income,1,normal
Fixed Income,1,normal
Commodities,0.9,normal
Equity,0.9,normal
Equity,0.9,normal
Equity,0.9,normal
Fixed Income,0.9,normal
Fixed Income,0.9,normal
Fixed Income,0.9,normal
Fixed Income,0.9,normal
Fixed Income,0.9,normal
Fixed Income,0.9,normal
Fixed Income,0.9,normal
Fixed Income,0.9,normal
Fixed Income,0.9,normal
Fixed Income,0.9,normal
Alternatives,0.8,normal
Equity,0.8,normal
Equity,0.8,normal
Equity,0.8,normal
Equity,0.8,normal
Equity,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Fixed Income,0.8,normal
Equity,0.7,normal
Equity,0.7,normal
Fixed Income,0.7,normal
Fixed Income,0.7,normal
Fixed Income,0.7,normal
Fixed Income,0.7,normal
Fixed Income,0.7,normal
Fixed Income,0.7,normal
Fixed Income,0.7,normal
Fixed Income,0.7,normal
Equity,0.6,normal
Equity,0.6,normal
Equity,0.6,normal
Equity,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Fixed Income,0.6,normal
Alternatives,0.5,normal
Equity,0.5,normal
Equity,0.5,normal
Equity,0.5,normal
Equity,0.5,normal
Equity,0.5,normal
Equity,0.5,normal
Fixed Income,0.5,normal
Fixed Income,0.5,normal
Fixed Income,0.5,normal
Fixed Income,0.5,normal
Fixed Income,0.5,normal
Fixed Income,0.5,normal
Fixed Income,0.5,normal
Fixed Income,0.5,normal
Fixed Income,0.5,normal
Fixed Income,0.5,normal
Fixed Income,0.5,normal
Fixed Income,0.5,normal
Fixed Income,0.5,normal
Fixed Income,0.5,normal
Fixed Income,0.5,normal
Alternatives,0.4,normal
Alternatives,0.4,normal
Alternatives,0.4,normal
Equity,0.4,normal
Equity,0.4,normal
Equity,0.4,normal
Fixed Income,0.4,normal
Fixed Income,0.4,normal
Fixed Income,0.4,normal
Fixed Income,0.4,normal
Fixed Income,0.4,normal
Fixed Income,0.4,normal
Fixed Income,0.4,normal
Fixed Income,0.4,normal
Fixed Income,0.4,normal
Fixed Income,0.4,normal
Fixed Income,0.4,normal
Equity,0.3,normal
Equity,0.3,normal
Equity,0.3,normal
Equity,0.3,normal
Equity,0.3,normal
Fixed Income,0.3,normal
Fixed Income,0.3,normal
Fixed Income,0.3,normal
Fixed Income,0.3,normal
Fixed Income,0.3,normal
Fixed Income,0.3,normal
Fixed Income,0.3,normal
Fixed Income,0.3,normal
Fixed Income,0.3,normal
Fixed Income,0.3,normal
Fixed Income,0.3,normal
Fixed Income,0.3,normal
Fixed Income,0.3,normal
Equity,0.2,normal
Equity,0.2,normal
Equity,0.2,normal
Equity,0.2,normal
Equity,0.2,normal
Equity,0.2,normal
Fixed Income,0.2,normal
Fixed Income,0.2,normal
Fixed Income,0.2,normal
Fixed Income,0.2,normal
Fixed Income,0.2,normal
Fixed Income,0.2,normal
Fixed Income,0.2,normal
Fixed Income,0.2,normal
Fixed Income,0.2,normal
Fixed Income,0.2,normal
Fixed Income,0.2,normal
Fixed Income,0.2,normal
Fixed Income,0.2,normal
Fixed Income,0.2,normal
Fixed Income,0.2,normal
Fixed Income,0.2,normal
Fixed Income,0.2,normal
Alternatives,0.1,normal
Equity,0.1,normal
Equity,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Fixed Income,0.1,normal
Alternatives,0,normal
Equity,0,normal
Equity,0,normal
Equity,0,normal
Equity,0,normal
Equity,0,normal
Equity,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Fixed Income,0,normal
Commodities,-0.1,normal
Equity,-0.1,normal
Equity,-0.1,normal
Equity,-0.1,normal
Fixed Income,-0.1,normal
Fixed Income,-0.1,normal
Fixed Income,-0.1,normal
Fixed Income,-0.1,normal
Fixed Income,-0.1,normal
Fixed Income,-0.1,normal
Fixed Income,-0.1,normal
Fixed Income,-0.1,normal
Fixed Income,-0.1,normal
Fixed Income,-0.1,normal
Fixed Income,-0.1,normal
Fixed Income,-0.1,normal
Fixed Income,-0.1,normal
Fixed Income,-0.1,normal
Commodities,-0.2,normal
Equity,-0.2,normal
Equity,-0.2,normal
Equity,-0.2,normal
Fixed Income,-0.2,normal
Fixed Income,-0.2,normal
Fixed Income,-0.2,normal
Fixed Income,-0.2,normal
Fixed Income,-0.2,normal
Fixed Income,-0.2,normal
Fixed Income,-0.2,normal
Fixed Income,-0.2,normal
Fixed Income,-0.2,normal
Fixed Income,-0.2,normal
Fixed Income,-0.2,normal
Fixed Income,-0.2,normal
Commodities,-0.3,normal
Equity,-0.3,normal
Equity,-0.3,normal
Equity,-0.3,normal
Equity,-0.3,normal
Equity,-0.3,normal
Fixed Income,-0.3,normal
Fixed Income,-0.3,normal
Fixed Income,-0.3,normal
Fixed Income,-0.3,normal
Fixed Income,-0.3,normal
Fixed Income,-0.3,normal
Commodities,-0.4,normal
Equity,-0.4,normal
Equity,-0.4,normal
Equity,-0.4,normal
Equity,-0.4,normal
Equity,-0.4,normal
Fixed Income,-0.4,normal
Fixed Income,-0.4,normal
Fixed Income,-0.4,normal
Fixed Income,-0.4,normal
Fixed Income,-0.4,normal
Alternatives,-0.5,normal
Alternatives,-0.5,normal
Equity,-0.5,normal
Equity,-0.5,normal
Equity,-0.5,normal
Fixed Income,-0.5,normal
Fixed Income,-0.5,normal
Fixed Income,-0.5,normal
Fixed Income,-0.5,normal
Fixed Income,-0.5,normal
Fixed Income,-0.5,normal
Fixed Income,-0.5,normal
Fixed Income,-0.5,normal
Fixed Income,-0.5,normal
Fixed Income,-0.5,normal
Fixed Income,-0.5,normal
Fixed Income,-0.5,normal
Fixed Income,-0.5,normal
Fixed Income,-0.5,normal
Fixed Income,-0.5,normal
Fixed Income,-0.5,normal
Commodities,-0.6,normal
Commodities,-0.6,normal
Fixed Income,-0.6,normal
Fixed Income,-0.6,normal
Fixed Income,-0.6,normal
Fixed Income,-0.6,normal
Fixed Income,-0.6,normal
Fixed Income,-0.6,normal
Fixed Income,-0.6,normal
Equity,-0.7,normal
Equity,-0.7,normal
Equity,-0.7,normal
Equity,-0.7,normal
Equity,-0.7,normal
Equity,-0.7,normal
Fixed Income,-0.7,normal
Fixed Income,-0.7,normal
Fixed Income,-0.7,normal
Fixed Income,-0.7,normal
Fixed Income,-0.7,normal
Fixed Income,-0.7,normal
Fixed Income,-0.7,normal
Fixed Income,-0.7,normal
Fixed Income,-0.7,normal
Fixed Income,-0.7,normal
Fixed Income,-0.7,normal
Fixed Income,-0.7,normal
Fixed Income,-0.7,normal
Fixed Income,-0.7,normal
Fixed Income,-0.7,normal
Commodities,-0.8,normal
Equity,-0.8,normal
Equity,-0.8,normal
Equity,-0.8,normal
Fixed Income,-0.8,normal
Fixed Income,-0.8,normal
Fixed Income,-0.8,normal
Fixed Income,-0.8,normal
Fixed Income,-0.8,normal
Fixed Income,-0.8,normal
Fixed Income,-0.8,normal
Commodities,-0.9,normal
Equity,-0.9,normal
Equity,-0.9,normal
Fixed Income,-0.9,normal
Fixed Income,-0.9,normal
Fixed Income,-0.9,normal
Fixed Income,-0.9,normal
Fixed Income,-0.9,normal
Fixed Income,-0.9,normal
Fixed Income,-0.9,normal
Fixed Income,-0.9,normal
Commodities,-1,normal
Equity,-1,normal
Fixed Income,-1,normal
Fixed Income,-1,normal
Fixed Income,-1,normal
Fixed Income,-1,normal
Fixed Income,-1,normal
Fixed Income,-1,normal
Commodities,-1.1,normal
Commodities,-1.1,normal
Equity,-1.1,normal
Equity,-1.1,normal
Equity,-1.1,normal
Equity,-1.1,normal
Fixed Income,-1.1,normal
Fixed Income,-1.1,normal
Fixed Income,-1.1,normal
Commodities,-1.2,normal
Equity,-1.2,normal
Equity,-1.2,normal
Fixed Income,-1.2,normal
Fixed Income,-1.2,normal
Fixed Income,-1.2,normal
Fixed Income,-1.2,normal
Equity,-1.3,normal
Equity,-1.3,normal
Equity,-1.3,normal
Equity,-1.3,normal
Fixed Income,-1.3,normal
Fixed Income,-1.3,normal
Fixed Income,-1.3,normal
Fixed Income,-1.3,normal
Fixed Income,-1.3,normal
Alternatives,-1.4,normal
Commodities,-1.4,normal
Commodities,-1.4,normal
Equity,-1.4,normal
Equity,-1.4,normal
Equity,-1.4,normal
Fixed Income,-1.4,normal
Fixed Income,-1.4,normal
Fixed Income,-1.4,normal
Equity,-1.5,normal
Equity,-1.5,normal
Equity,-1.5,normal
Equity,-1.5,normal
Fixed Income,-1.5,normal
Fixed Income,-1.5,normal
Fixed Income,-1.5,normal
Commodities,-1.6,normal
Equity,-1.6,normal
Equity,-1.6,normal
Equity,-1.6,normal
Fixed Income,-1.6,normal
Fixed Income,-1.6,normal
Fixed Income,-1.6,normal
Fixed Income,-1.6,normal
Fixed Income,-1.6,normal
Fixed Income,-1.6,normal
Fixed Income,-1.6,normal
Fixed Income,-1.6,normal
Fixed Income,-1.6,normal
Commodities,-1.7,normal
Commodities,-1.7,normal
Equity,-1.7,normal
Equity,-1.7,normal
Equity,-1.7,normal
Equity,-1.7,normal
Equity,-1.7,normal
Equity,-1.7,normal
Fixed Income,-1.7,normal
Fixed Income,-1.7,normal
Fixed Income,-1.8,normal
Fixed Income,-1.8,normal
Fixed Income,-1.8,normal
Fixed Income,-1.8,normal
Fixed Income,-1.8,normal
Fixed Income,-1.8,normal
Fixed Income,-1.8,normal
Commodities,-1.9,normal
Equity,-1.9,normal
Equity,-1.9,normal
Equity,-1.9,normal
Equity,-1.9,normal
Equity,-1.9,normal
Equity,-1.9,normal
Fixed Income,-1.9,normal
Fixed Income,-1.9,normal
Fixed Income,-1.9,normal
Fixed Income,-1.9,normal
Fixed Income,-1.9,normal
Fixed Income,-1.9,normal
Fixed Income,-1.9,normal
Fixed Income,-1.9,normal
Fixed Income,-1.9,normal
Commodities,-2,normal
Commodities,-2,normal
Equity,-2,normal
Equity,-2,normal
Fixed Income,-2,normal
Fixed Income,-2,normal
Fixed Income,-2,normal
Fixed Income,-2,normal
Fixed Income,-2,normal
Equity,-2.1,normal
Alternatives,-2.2,normal
Commodities,-2.2,normal
Equity,-2.2,normal
Fixed Income,-2.2,normal
Fixed Income,-2.2,normal
Fixed Income,-2.2,normal
